,standard_value,Binary,assay_type,not_sure,rdkit
16,8.30102999566398,1,binding,0,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(NC2CCN(C)CC2)nc1
17,5.455931955649719,0,binding,0,COc1ccc(Nc2ncc3nc(Nc4c(F)cccc4F)n(C4CCCC4)c3n2)cc1
18,7.55284196865778,1,binding,0,N#Cc1cccc(Cc2nc(-c3ccc(F)cc3)c(-c3ccnc(N)n3)[nH]2)c1
19,7.69897000433602,1,binding,0,Oc1cccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)c1
20,7.481486060122111,1,binding,1,Cc1cccc(-n2nccc2-c2ccc3nc(NC(C)C)sc3c2)c1
21,5.62893213772826,0,binding,0,Cc1cccc(-c2[nH]c(CNc3cc(C#N)cc(CN4CCCC4)c3)nc2-c2ccc3ncnn3c2)n1
22,8.221848749616361,1,binding,0,CC(=O)Nc1nccn1CCOc1ccc(NC(=O)Nc2cc(C(C)(C)C)nn2-c2ccc(C)cc2)c2ccccc12
23,8.214670164989231,1,binding,0,CC(C)S(=O)(=O)n1c(N)nc2ccc(-c3[nH]c(-c4ccncc4)nc3-c3ccccc3)cc21
24,4.82390874094432,0,binding,0,Cc1ccc(-c2ccc(N)nn2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1
25,7.619788758288389,1,binding,0,CCn1c(-c2ccncc2)c(-c2ccc(F)cc2)c2ncccc21
26,8.58502665202918,1,binding,0,Cn1c(=O)c(-c2cc(C(=O)NC3CC3)ccc2Cl)cc2cnnc(-c3ccc(F)cc3F)c21
27,5.0,0,binding,0,CNc1ncc(C(=O)Nc2cc(C(=O)Nc3cccc(C(F)(F)F)c3C)ccc2C)c(OC)n1
28,8.06550154875643,1,binding,0,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc(-c2ccc(CN(C)C)cc2)s1
29,6.318758762624411,0,binding,1,Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2CCCN2CCOCC2)n1
30,7.85387196432176,1,binding,0,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(N)nc1
31,6.24108810760203,0,binding,1,Cc1cccc(C(=O)c2ccc(Nc3ccccc3N)cc2)c1
32,7.585026652029179,1,binding,0,CCN(C(=O)c1cc(C)ccc1F)c1ccnc(N[C@@H](C)c2ccccc2)n1
33,6.207608310501749,0,binding,1,CCc1cccc(-c2nn3c(c2-c2ccnc4ccccc24)CCC3)n1
34,7.46852108295774,1,binding,1,CNC(=O)c1ccc(-n2c(C)cc(OCc3ccc(F)cc3F)c(Br)c2=O)c(C)c1
35,5.54821356447571,0,binding,0,CC(=O)Nc1ccccc1NCc1nc(-c2ccc3ncnn3c2)c(-c2cccc(C)n2)[nH]1
36,6.913640169325251,0,binding,1,Cc1cc(OCc2ccc(F)cc2F)c(Br)c(=O)n1-c1ccc(C(N)=O)cc1
37,6.0,0,binding,0,Cc1cccc(-c2c(-c3ccc4nc(C)c(C)nc4c3)cnn2CC(=O)Nc2cccc(C#N)c2)n1
38,7.221848749616361,1,binding,1,Cc1ccc(C(=O)NCCO)cc1-n1cnc(OCc2ccc(F)cc2F)c(Br)c1=O
39,9.04575749056067,1,binding,0,CNc1ncc2cc(-c3cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc3C)ccc2n1
40,5.11559582874155,0,binding,0,N#Cc1ccccc1Oc1ccc(C(=O)NCc2ccccc2)cc1
41,8.52287874528034,1,binding,0,CN(C)CCNC(=O)c1ccc2c(c1)C(=O)c1ccc(Nc3ccc(F)cc3F)cc1CC2
42,8.09691001300806,1,binding,0,O=C(NCCCN(c1ccc(=O)n(-c2ccccc2Cl)n1)c1ccccc1Cl)C1CCNCC1
43,7.420216403383191,1,binding,1,Cc1ccc(C(=O)NCCO)cc1-n1cnc(OCc2ccc(F)cc2F)c(C)c1=O
44,7.37236374744835,1,binding,1,CC1(C)OC[C@H](COc2ccc3c(c2)C(=O)c2ccc(Nc4ccccc4N)cc2CC3)O1
45,7.3565473235138095,1,binding,1,CNC(=O)c1[nH]c(C(C)(C)C)cc1NC(=O)Nc1cccc(Cl)c1Cl
46,5.0,0,binding,0,Cc1cccc(-c2[nH]c(CNC(=O)c3ccccc3F)nc2-c2ccc3ncnn3c2)n1
47,7.096910013008059,1,binding,1,COC(=O)c1cccc(Cl)c1N1C(=O)NCc2nc(Sc3ccc(F)cc3)ccc21
48,5.93144310492764,0,binding,0,Nc1ccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)cc1
49,6.0985416786038895,0,binding,1,Cn1nc(C(C)(C)C)cc1NC(=O)Nc1cccc(-c2ccccc2)c1
50,6.4156687756324695,0,binding,1,Cc1cccc(-c2[nH]c(CNc3cc(C#N)cc(CN4CCOCC4)c3)nc2-c2ccc3ncnn3c2)n1
51,7.49485002168009,1,binding,1,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc2cc[nH]c2c1
52,5.455931955649719,0,binding,0,Cc1ccc(-c2ncnc3nc[nH]c23)cc1NC(=O)c1ccc(OCc2ccccn2)cc1
53,5.5989890376617595,0,binding,0,Cc1ccc(Sc2ccc3c(-c4c(Cl)cccc4Cl)c(=O)ncn3n2)cc1C
54,7.0,1,binding,1,COc1ccc(C(=O)Nc2cc(NC(=O)c3cccc(N(C)C)c3)ccc2C)c(OC)c1
55,7.744727494896691,1,binding,0,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCc3ccnc(NS(C)(=O)=O)c3)c3ccccc23)cc1
56,8.04575749056067,1,binding,0,O=c1c(Oc2ccc(F)cc2F)cc2cnc(NC3CCOCC3)nc2n1C1CC1
57,8.69897000433602,1,binding,0,CCOC(=O)c1cn2ncnc(Nc3cc(NC(=O)c4cc(F)cc(N5CCOCC5)c4)ccc3C)c2c1C
58,4.14266750356873,0,binding,0,C=Cc1c(OCc2ccccc2)ccn(Cc2ccccc2)c1=O
59,7.397940008672039,1,binding,1,O=C(Nc1cccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1)c1ccc(F)cc1
60,7.56066730616974,1,binding,0,O=C1C(O)Cc2c(-c3ccccc3Cl)cccc2N1c1c(Cl)cccc1Cl
61,8.52287874528034,1,binding,0,CNC(=O)c1ccc2c(c1)C(=O)c1ccc(Nc3ccc(F)cc3F)cc1CC2
62,8.425968732272281,1,binding,0,Fc1ccc(-c2ncoc2-c2ccc3nnc(C4CCC4)n3c2)c(F)c1
63,4.85387196432176,0,binding,0,Cc1ccc(-c2nccs2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1
64,7.397940008672039,1,binding,1,COc1ccc2c(c1)C(=O)c1ccc(Nc3ccccc3N)cc1CC2
65,7.49485002168009,1,binding,1,CC(C)(C)c1cc(NC(=O)Nc2cccc(Cl)c2Cl)n(-c2ccc(S(C)(=O)=O)cc2)n1
66,8.0479398932619,1,binding,0,Cc1ccc(NC(=O)c2ccoc2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O
67,6.8860566476931595,0,binding,1,O=C(Nc1cccc(Nc2ccc3c(c2)CCCCC3=O)c1)c1cccc(N2CCOCC2)c1
68,6.397940008672039,0,binding,1,CC(C)(CO)c1ccc(CNC(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)cc1O
69,6.602059991327961,0,binding,1,Cc1cccc(-c2[nH]nc(C)c2-c2ccnc3ccccc23)n1
70,5.42250820016277,0,binding,0,Cc1cccc(-c2nc(NCc3cccc(C#N)c3)sc2-c2ccc3ncnn3c2)n1
71,6.82102305270683,0,binding,1,Nc1ccc2c(c1)C(=O)c1ccc(Nc3ccc(F)cc3N)cc1OC2
72,6.64830271772593,0,binding,1,COC(=O)NCC(=O)NCc1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccccc2)c1
73,7.69897000433602,1,binding,0,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)NCc2ccccc2Oc2ccnc(Cl)n2)cc1
74,8.30102999566398,1,binding,0,CCNc1c(C(=O)Nc2cc(C(=O)Nc3ccon3)ccc2C)cnn1-c1ccccc1C
75,6.92081875395237,0,binding,1,CC(C)(C)c1ccc(NC(=O)Nc2cccc(Cl)c2Cl)s1
76,8.52287874528034,1,binding,0,O=C(Nc1ccc(F)c(Nc2ccc3c(c2)OCc2ccc(OCCN4CCOCC4)cc2C3=O)c1)c1ccccc1
77,7.95873897908669,1,binding,0,COc1cc(-c2ccc(F)cc2F)c2c(c1)N(c1c(Cl)cccc1Cl)C(=O)NC2
78,5.7958800173440705,0,binding,0,CC(C)(CO)c1ccc(CNC(=O)c2ccc(Oc3ccccc3)cc2)cc1O
79,8.52287874528034,1,binding,0,CC[C@H](C)NC(=O)c1cn2ncnc(Nc3cc(C(=O)NOC)ccc3C)c2c1C
80,7.3565473235138095,1,binding,1,O=C1c2ccc(Nc3ccc(F)cc3F)cc2CCc2ccc(C(=O)N3CCOCC3)cc21
81,6.251811972993799,0,binding,1,O[C@H]1CC[C@H](Nc2ncc3nc(Nc4ccc(F)cc4F)n(C4CCCC4)c3n2)CC1
82,4.79588001734407,0,binding,0,Cc1nnc(-c2cccc(-c3ccc(C(=O)NCC4CC4)cc3C)c2)o1
83,6.05998184499234,0,binding,1,Fc1ccc(-c2nocc2-c2ccncc2)cc1
84,5.92081875395237,0,binding,0,O=C(Nc1ccccc1)c1cccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1
85,7.92081875395237,1,binding,0,O[C@H]1CC[C@H](n2cnc(-c3ccc(F)cc3)c2-c2ccnc(Oc3ccccc3)n2)CC1
86,5.847711655616941,0,non_binding,0,CCCS(=O)(=O)N1CCC(Nc2nccc(N(C(=O)Nc3ccccc3Cl)c3ccc(F)cc3)n2)CC1
87,5.0,0,binding,0,Cc1cccc(C)c1-n1c(=O)c2cnc(Nc3ccc(OCCCN(C)C)cc3)nc2n2c3ccccc3nc12
88,8.08092190762393,1,binding,0,CC(C)c1nnc2ccc(-c3ocnc3-c3ccc(Cl)cc3Cl)cn12
89,6.0,0,binding,0,N#Cc1cccc(Cn2cnc(-c3ccnc(N)n3)c2-c2ccc(F)cc2)c1
90,6.815864024536309,0,binding,1,O=c1ncn2nc(Sc3ccc(F)cc3)ccc2c1-c1c(Cl)cccc1Cl
91,8.49485002168009,1,binding,0,Cc1ccc(C(N)=O)cc1NC(=O)c1cnc(NC(C)C)s1
92,4.0,0,binding,0,Cc1ccccc1Cc1ccc(Nc2ccc(F)cc2N)cc1Cl
93,8.63827216398241,1,binding,0,CC(C)(C)Cn1cnc2ccc(-c3[nH]c(C(C)(C)C)nc3-c3ccc(F)cc3F)nc21
94,9.15490195998574,1,binding,0,O=C(Nc1cc(Nc2ccc3c(c2)CCc2ccc(OCCN4CCOCC4)cc2C3=O)ccc1F)c1cccs1
95,8.92081875395237,1,binding,0,CCn1c(=O)c(-c2cc(C(=O)NC3CC3)cc(F)c2C)cc2nnc(-c3c(F)cccc3Cl)n21
96,4.39794000867204,0,binding,0,CNC(=O)c1cc(Oc2ccc3oc(Nc4ccc(Cl)c(OC[C@@H]5CCCN5C)c4)nc3c2)ccn1
97,5.0,0,binding,0,Cc1cccc(-c2nc(Nc3ccc4c(cnn4C)c3)c3ccccc3n2)n1
98,4.30102999566398,0,binding,0,CC(=O)Nc1cc(-c2n[nH]c(=O)n2-c2ccc3ccccc3c2)ccn1
99,6.76582633479392,0,binding,1,Cn1c(-c2c[nH]nn2)nc(-c2ccc(F)cc2)c1-c1ccncc1
100,6.45361161520754,0,binding,1,CC(C)(C)c1cc(NC(=O)Nc2ccccc2)n(-c2cccc(CNC(=O)Cn3ccnc3)c2)n1
101,7.420216403383191,1,binding,1,CCc1cccc(Cl)c1N1C(=O)NCc2nc(Sc3ccc(F)cc3)ccc21
102,6.18243463044022,0,binding,1,CCSc1nc(-c2cccc(C(F)(F)F)c2)c(-c2ccnc(F)c2)[nH]1
103,6.74714696902011,0,binding,1,CCN(C(=O)c1cc2ccccc2o1)c1ccnc(N[C@@H](C)c2ccccc2)n1
104,5.895518209857861,0,binding,0,CCc1ccccc1Sc1ccc2c(-c3c(Cl)cccc3Cl)c(=O)ncn2n1
105,7.46852108295774,1,binding,1,Cc1ccc(NC(=O)c2ccsc2)cc1-c1ccc(C(=O)NCC2CC2)cc1
106,5.52287874528034,0,binding,0,COc1ccc(Nc2ncc3nc(Nc4ccccc4F)n(C4CCCC4)c3n2)cc1
107,8.187086643357139,1,binding,0,Cc1noc(C)c1-c1nncc2nc(Oc3ccc(F)cc3F)ccc12
108,8.95860731484177,1,binding,0,O=C1NCc2c(-c3ccc(F)cc3Cl)cc(C3CCN(C4CC4)CC3)cc2N1c1c(Cl)cccc1Cl
109,7.65757731917779,1,binding,0,CNC(=O)c1ccc(C)c(NC(=O)c2cnc(NCCOC)s2)c1
110,6.744727494896691,0,binding,1,COC(=O)c1sc(C(C)(C)C)cc1NC(=O)Nc1cccc(Cl)c1Cl
111,6.318758762624411,0,binding,1,Cc1ccc(S(=O)(=O)n2oc(=O)c(-c3ccc(F)cc3)c2-c2ccncc2)cc1
112,8.95860731484177,1,binding,0,O=C(c1cc(-c2ccc(F)cc2Cl)c2c(c1)N(c1c(Cl)cccc1Cl)C(=O)NC2)N1CCNCC1
113,6.75696195131371,0,binding,1,CC(C)Nc1nc2ccc(-c3ccnn3-c3ccccc3Cl)cc2s1
114,8.27572413039921,1,binding,0,Nc1nc(-c2ccccc2Cl)c2c(n1)N(c1c(Cl)cccc1Cl)C(=O)NC2
115,7.58057545463137,1,binding,0,NC(=O)Oc1cc(Cl)c(N2C(=O)NCc3nc(Sc4ccc(F)cc4)ccc32)c(Cl)c1
116,10.0,1,binding,0,O=C1NCc2c(-c3ccc(F)cc3Cl)cc(C3CCNCC3)cc2N1c1c(Cl)cccc1Cl
117,5.32239304727951,0,binding,0,N#Cc1cccc(C(=O)c2cnn(-c3ccc(F)cc3)c2N)c1
118,7.970345886424281,1,binding,0,Cc1ccc(C)c(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)c1
119,5.815308569182401,0,binding,0,CCc1ccccc1NCc1nc(-c2ccc3ncnn3c2)c(-c2cccc(C)n2)[nH]1
120,6.05551732784983,0,binding,1,Cc1ncc(-c2ccc(C)c(-c3ccc4c(c3)NC(=O)C43CCOCC3)c2)[nH]1
121,6.82317650179486,0,binding,1,CC(C)(C)c1cc(NC(=O)Nc2ccccc2)n(-c2cccc(CNC(=O)CNC=O)c2)n1
122,6.102372908709559,0,binding,1,O=c1ccc(Nc2ccccc2Cl)nn1-c1ccccc1Cl
123,8.95860731484177,1,binding,0,Cc1c(F)cc(C(=O)NC2CC2)cc1-c1cc2nnc(-c3c(F)cccc3Cl)n2n(C)c1=O
124,5.09691001300806,0,binding,0,Cc1cccc(C)c1OC(=O)N(c1cccc(-c2ccccc2)c1)c1ccnc(Nc2ccc(N3CCN(C)CC3)cc2)n1
125,7.33724216831843,1,binding,1,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc(-c2ccc(Cl)cc2)o1
126,4.69897000433602,0,binding,0,Cc1cccc(-c2[nH]ncc2-c2ccc(F)cc2)n1
127,5.0,0,binding,0,CN1CCN(c2ccc(Nc3ncc4c(=O)n(-c5c(Cl)cc(Cl)cc5Cl)c5nc6ccccc6n5c4n3)cc2)CC1
128,7.26881597723874,1,binding,1,Cc1ccc(C(=O)NC2CCC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O
129,8.30102999566398,1,binding,0,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1
130,9.09691001300806,1,binding,0,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(c1)NC(=O)C21CCC(C)(O)CC1
131,6.56066730616974,0,binding,1,Cc1ccc(C(=O)NC(C)(C)C)cc1-c1ccc2c(c1)NC(=O)C21CCCC1
132,6.732828271596991,0,binding,1,Fc1ccc(-c2c(-c3ccncc3)n(CCN3CCOCC3)c3cccnc23)cc1
133,6.06550154875643,0,binding,1,CS(=O)(=O)N[C@H]1CC[C@H](Nc2ncc3nc(Nc4ccc(F)cc4F)n(C4CCOCC4)c3n2)CC1
134,5.92081875395237,0,binding,0,Cc1cccc(C)c1OC(=O)N(c1ccnc(Nc2ccc(N3CCN(C)CC3)cc2)n1)c1ccc(F)cc1OC(C)C
135,7.69897000433602,1,binding,0,O=C1c2ccc(Nc3ccc(F)cc3F)cc2CCc2cc(OCCO)ccc21
136,6.812479279163541,0,binding,1,CCN(C(=O)c1cn(C)c2ccccc12)c1ccnc(N[C@@H](C)c2ccccc2)n1
137,8.69897000433602,1,binding,0,CCn1nccc1NC(=O)c1ccc(C)c(NC(=O)c2cnn(-c3ccc(F)cc3)c2N)c1
138,5.662341108973861,0,binding,0,O=C(Nc1ccc(Cl)c(Cl)c1)c1cc(Cl)cc(Cl)c1O
139,8.42021640338319,1,binding,0,Cc1ccc(C(=O)Nc2ccon2)cc1NC(=O)c1cnc(NC(C)C)s1
140,5.65169513695184,0,binding,0,Cc1cccc(-c2[nH]c(CNc3cccc(C#N)c3CN3CCOCC3)nc2-c2ccc3ncnn3c2)n1
141,7.8239087409443195,1,binding,0,CNC(=O)c1ccc(C)c(-n2ncc(OCc3ccc(F)cc3F)c(Br)c2=O)c1
142,5.84163750790475,0,binding,0,C[C@@H](C(=O)O)n1cc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)n2C)nn1
143,6.721246399047169,0,binding,1,O=C(O)c1ccc(-n2cc(-c3nc(-c4ccc(F)cc4)c(-c4ccncc4)o3)nn2)cc1
144,4.72623571177011,0,binding,0,Cn1nc(C(C)(C)C)cc1NC(=O)Nc1ccc(Cl)cc1
145,6.5734887386354295,0,binding,1,CCN(C(=O)c1ccccc1Cl)c1ccnc(N[C@@H](C)c2ccccc2)n1
146,6.8239087409443195,0,binding,1,Fc1ccc(-c2nn3cc(Cl)ccc3c2-c2ccncc2)cc1
147,9.22184874961636,1,binding,0,CC(C)N1CCC(c2cc(-c3ccc(F)cc3Cl)c3c(c2)N(c2c(Cl)cccc2Cl)C(=O)NC3)CC1
148,4.69897000433602,0,binding,0,COc1ccc(C(=O)N(C)c2cc(NC(=O)c3cccc(N(C)C)c3)ccc2C)cc1OC
149,5.769551078621731,0,binding,0,CC(C)(C)c1cc(CN2CCS(=O)(=O)CC2)c(NC(=O)Nc2ccc(Cl)cc2)s1
150,7.8860566476931595,1,binding,0,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc(-c2cccnc2)s1
151,6.619788758288389,0,binding,1,Cc1ccc(NC(=O)c2ccnc(N3CCOCC3)c2)cc1Nc1cc(Cl)ncn1
152,7.0946655521217314,1,binding,1,Nc1ccccc1Nc1ccc2c(c1)CCc1ccccc1C2=O
153,7.34678748622466,1,binding,1,CC(C)CC(=O)Nc1ccc(Oc2ccc(NC(=O)Nc3cc(C(C)(C)C)nn3C)cc2)cc1
154,5.020451625295911,0,binding,0,Nc1c(C(=O)c2cccc(C(O)(CO)CO)c2)cnn1-c1ccc(F)cc1
155,7.69897000433602,1,binding,0,O=C(Nc1cccc(Nc2ccc3c(c2)OCc2ccccc2C3=O)c1)c1ccsc1
156,4.82390874094432,0,binding,0,Cc1ccc(-c2nccn2C)cc1NC(=O)c1ccc(OCc2ccccn2)cc1
157,5.387216143280259,0,binding,0,Cc1cccc(-c2[nH]c(CNc3cccc(CN4CCCC4)c3F)nc2-c2ccc3ncnn3c2)n1
158,9.22184874961636,1,binding,0,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(OC(C)C)cncc2c1
159,7.69897000433602,1,binding,0,CC(C)Nc1nc2ccc(-c3ccnn3-c3ccccc3F)cc2s1
160,7.8860566476931595,1,binding,0,CNC(=O)c1ccc(C)c(Nc2ncnc3c2cnn3C(C)(C)C)c1
161,5.7958800173440705,0,binding,0,CNc1ncc2cc(-c3c(C)ccc4c(Nc5ccc(Cl)cc5)nccc34)ccc2n1
162,6.595166283380059,0,binding,1,CNc1ncc(C(=O)Nc2cc(C(=O)Nc3cccc(C(F)(F)F)c3F)ccc2C)c(OC)n1
163,7.744727494896691,1,binding,0,CNc1nccc(-c2c(-c3ccc(F)cc3)ncn2[C@H]2CC[C@H](O)CC2)n1
164,8.09691001300806,1,binding,0,CONC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)NC4CCCC4)c(C)c23)c1
165,9.08618614761628,1,binding,0,[O-][n+]1ccc2c(-c3ccc(F)cc3F)cc(C3CCNCC3)nc2c1-c1c(Cl)cccc1Cl
166,6.0,0,binding,0,Cn1c(=O)cc(NC2CCOCC2)c2cnn(-c3cccc(F)c3)c21
167,7.619788758288389,1,binding,0,O=C(Nc1ccc(F)c(Nc2ccc3c(c2)OCc2ccccc2C3=O)c1)c1ccccc1
168,6.508638306165731,0,binding,1,CCOCCOc1ccc(C(=O)Nc2cc(NC(=O)c3cccc(N(C)C)c3)ccc2C)cc1
169,8.26143937264017,1,binding,0,CC(C)(C)c1cc(NC(=O)Nc2cccc3ccccc23)n(-c2cccc(CNC(=O)CCC(=O)O)c2)n1
170,6.53760200210104,0,binding,1,CCCCOC(=O)c1ccc(NC(=O)Nc2cc(C(C)(C)C)nn2C)cc1
171,6.95860731484177,0,binding,1,CNC(=O)c1ccc(C)c(N2Cc3nc(NC4CCCC4)sc3C2=O)c1
172,7.8860566476931595,1,binding,0,Cc1ccc(C(=O)NC2CC2)cc1-c1cnc2c(c1)NC(=O)C21CCOCC1
173,4.52287874528034,0,binding,0,Cc1ccc(-c2nc3ccccc3[nH]2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1
174,6.57024771999759,0,binding,1,Cc1ccc(C(=O)NC(C)(C)C)cc1Nc1cc(=O)n(C)c2c1cnn2-c1ccc(F)cc1F
175,7.26154463164166,1,binding,1,O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl
176,7.397940008672039,1,binding,1,O=C1c2ccc(Oc3ccc(F)cc3F)cc2CCc2ccc(OC[C@@H](O)CO)cc21
177,7.15490195998574,1,binding,1,COc1ccc2c(c1)C(=O)c1ccc(Nc3ccccc3)cc1CC2
178,8.356547323513809,1,binding,0,CC(C)S(=O)(=O)n1c(N)nc2ccc(-c3[nH]c(C(C)(C)C)nc3-c3ccc(F)cc3F)cc21
179,6.92081875395237,0,binding,1,Fc1ccc(-c2nn3ccccc3c2-c2ccncc2)cc1
180,6.701146923590291,0,binding,1,O=C(Nc1cc(-c2ccnc(Nc3ccc(F)cc3)c2)ccn1)C1CCOCC1
181,6.8013429130455805,0,binding,1,C[C@H](Nc1nccc(N(CC2CCOCC2)C(=O)c2ccc3c(c2)CCO3)n1)c1ccccc1
182,6.53760200210104,0,binding,1,Cn1c(-c2cn(-c3cccc(C(=O)NCCCO)c3)nn2)nc(-c2ccc(F)cc2)c1-c1ccncc1
183,5.64016451766011,0,binding,0,Cc1cccc(-c2[nH]c(CNc3ccccc3)nc2-c2ccc3ncnn3c2)n1
184,8.0,1,binding,0,O=C(Nc1ccc(F)c(Nc2ccc3c(c2)OCc2c(OCCN4CCOCC4)cccc2C3=O)c1)c1ccccc1
185,5.7958800173440705,0,binding,0,Cc1ccc2c(Nc3cccc(C(F)(F)F)c3)nccc2c1Nc1ncccc1-c1ccncn1
186,5.5003129173816,0,non_binding,0,CCOC(=O)N1CCC(Nc2nccc(N(C(=O)Nc3ccccc3Cl)c3ccc(F)cc3)n2)CC1
187,6.85387196432176,0,binding,1,CCNc1ncc(C(=O)Nc2c(C)cccc2Cl)s1
188,8.12785350843866,1,binding,0,Cc1nnc(-c2ccc(C)c(-c3ccc4c(c3)NC(=O)C43CCCC3)c2)[nH]1
189,7.82856232674116,1,binding,0,Cc1ccc(NC(=O)c2cccc(N3CCOCC3)c2)cc1NC(=O)c1ccc(OCc2cscn2)cc1
190,6.95416652120216,0,binding,1,O=C1c2ccccc2CCc2cc(Nc3ccc(F)cc3F)ccc21
191,7.8860566476931595,1,binding,0,Cn1nc(C(C)(C)C)cc1NC(=O)Nc1ccc(Sc2ccncc2)cc1
192,7.5686362358410095,1,binding,0,O=C1c2ccc(OC[C@@H](O)CO)cc2COc2cc(Nc3ccc(F)cc3F)ccc21
193,8.52287874528034,1,binding,0,CC(C)c1nnc2ccc(-c3ocnc3-c3ccccc3Cl)cn12
194,5.24412514432751,0,binding,0,CC(C)(C)c1cc(NC(=O)Nc2ccc3ccccc3c2)c(CN2CCS(=O)(=O)CC2)s1
195,7.996160061147701,1,binding,0,CSc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)cnc34)c3ccccc23)cc1
196,7.15490195998574,1,binding,1,COc1ccc2c(c1)CCc1cc(Nc3ccccc3N)ccc1C2=O
197,8.08618614761628,1,binding,0,O=c1c(-c2ccc(F)cc2)c(-c2ccncc2)c2ccccc2n1CCc1ccccc1
198,7.75202673363819,1,binding,0,CC(C)c1nnc2ccc(-c3ocnc3-c3ccc(Cl)cc3)cn12
199,8.6259059864969,1,binding,0,O=C(NC1CC1)c1ccc(Cl)c(Nc2nncc3c2cnn3-c2c(F)cccc2F)c1
200,7.07133375178437,1,binding,1,CC1(C)OC[C@H](COc2ccc3c(c2)CCc2cc(Nc4ccc(F)cc4F)ccc2C3=O)O1
